file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/CleanState.java,org.opensearch.ad.CleanState,interface,0,5,5,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/rest/RestSearchTopAnomalyResultAction.java,org.opensearch.ad.rest.RestSearchTopAnomalyResultAction,class,10,12,2,10,7,2,0,12,10,0.8,0.0,0.0,5,0,3,1,1,0,4,0,0,0,2,1,0,2,0,0,2,0,3,32,4,0,0,0,0,3,0,6,0,7,1,0,0,1,59,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/task/ADHCBatchTaskRunState.java,org.opensearch.ad.task.ADHCBatchTaskRunState,class,0,1,1,0,18,1,0,3,46,0.82142866,0.0,0.0,12,0,12,0,0,0,12,0,0,0,7,1,1,6,0,0,1,0,1,52,7,0,2,0,0,0,1,9,2,8,1,0,0,0,56,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/caching/PriorityTracker.java,org.opensearch.ad.caching.PriorityTracker$PriorityNodeComparator,innerclass,1,1,0,1,3,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,2,0,0,0,3,3,0,2,1,0,0,0,7,8,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/settings/NumericSetting.java,org.opensearch.ad.settings.NumericSetting$Anonymous1,anonymous,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,-1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/SearchTopAnomalyResultRequest.java,org.opensearch.ad.transport.SearchTopAnomalyResultRequest,class,7,10,3,7,27,2,0,21,8,0.78151256,0.0,0.0,17,1,17,0,0,0,17,0,0,0,14,6,0,14,0,0,6,0,2,131,12,1,3,0,1,9,0,40,0,22,2,0,0,0,92,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/DeleteAnomalyDetectorTransportAction.java,org.opensearch.ad.transport.DeleteAnomalyDetectorTransportAction,class,25,27,2,25,20,2,0,42,0,0.51020414,0.0,0.0,7,0,1,5,1,0,2,0,0,0,7,1,0,7,0,0,5,0,5,139,2,0,3,2,0,13,0,21,5,30,5,1,0,13,98,1,12
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/ProfileResponse.java,org.opensearch.ad.transport.ProfileResponse,class,14,17,3,14,35,2,0,36,10,0.7846154,0.0,0.0,13,0,13,0,0,0,13,0,0,0,15,8,0,8,0,7,8,0,4,147,9,8,4,0,0,1,12,36,0,21,3,0,0,0,91,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/ratelimit/EntityFeatureRequest.java,org.opensearch.ad.ratelimit.EntityFeatureRequest,class,4,6,2,4,3,3,0,0,0,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,15,2,0,0,0,0,0,0,2,0,2,0,0,0,0,13,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/feature/SinglePointFeatures.java,org.opensearch.ad.feature.SinglePointFeatures,class,1,4,3,1,3,1,0,0,0,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,14,2,0,0,0,0,0,0,2,0,2,0,0,0,0,23,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/rest/RestValidateAnomalyDetectorAction.java,org.opensearch.ad.rest.RestValidateAnomalyDetectorAction,class,19,21,2,19,12,3,0,29,15,0.8333333,0.0,0.0,6,0,3,1,2,0,5,0,0,0,2,2,1,1,0,0,2,0,8,59,5,0,0,2,1,4,0,10,0,12,3,0,0,2,76,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/util/Throttler.java,org.opensearch.ad.util.Throttler,class,1,3,2,1,6,1,0,6,0,0.4,0.0,0.0,5,0,5,0,0,0,5,0,0,1,2,0,0,2,0,0,2,0,2,20,2,0,1,0,0,0,0,2,0,2,0,0,0,0,71,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/common/exception/InternalFailure.java,org.opensearch.ad.common.exception.InternalFailure,class,2,9,7,2,4,6,0,1,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/constant/CommonName.java,org.opensearch.ad.constant.CommonName,class,1,1,0,1,0,1,0,1,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,61,61,61,0,0,0,59,0,0,63,0,0,0,0,0,60,0,61,0,61,0,0,0,0,36,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/indices/AnomalyDetectionIndices.java,org.opensearch.ad.indices.AnomalyDetectionIndices$IndexState,innerclass,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,3,0,0,3,0,0,0,0,1,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,17,0,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/ADStatsNodesAction.java,org.opensearch.ad.transport.ADStatsNodesAction,class,2,3,1,2,1,2,0,0,0,0.5,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,7,0,0,0,0,0,1,0,2,1,2,0,0,0,0,13,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/ADCancelTaskNodeRequest.java,org.opensearch.ad.transport.ADCancelTaskNodeRequest,class,4,5,1,4,8,2,0,8,0,0.42857143,0.0,0.0,7,0,7,0,0,0,7,0,0,0,4,0,0,4,0,0,0,0,0,40,4,0,0,0,0,0,1,8,0,4,1,0,0,0,27,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/common/exception/ADValidationException.java,org.opensearch.ad.common.exception.ADValidationException,class,4,10,6,4,10,5,0,9,0,0.33333334,0.0,0.0,7,0,7,0,0,0,7,0,0,0,3,0,0,3,0,0,3,0,0,44,4,0,3,0,0,3,0,5,0,5,1,0,0,0,25,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/ratelimit/CheckpointReadWorker.java,org.opensearch.ad.ratelimit.CheckpointReadWorker,class,41,45,4,41,46,4,0,61,0,0.6333333,0.0,0.0,6,0,1,2,3,0,4,0,0,0,10,2,1,9,0,0,10,0,0,196,10,5,15,2,1,10,8,43,6,43,5,0,0,6,189,1,8
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/rest/handler/AbstractAnomalyDetectorActionHandler.java,org.opensearch.ad.rest.handler.AbstractAnomalyDetectorActionHandler$Anonymous1,anonymous,5,5,0,5,5,1,0,11,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,2,0,0,4,0,1,1,1,1,0,0,0,30,-1,1
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/MemoryTracker.java,org.opensearch.ad.MemoryTracker,class,9,16,7,9,34,1,0,23,38,0.775,0.0,0.0,16,0,14,2,0,0,14,0,0,7,10,1,0,10,0,0,3,0,2,127,12,0,7,0,9,4,33,34,31,23,1,0,1,1,280,1,1
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/stats/StatNames.java,org.opensearch.ad.stats.StatNames,enum,1,7,6,1,4,1,0,3,1,0.33333334,0.0,0.0,3,1,2,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,1,15,2,1,0,0,0,19,0,2,0,2,1,0,0,0,45,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/EntityProfileAction.java,org.opensearch.ad.transport.EntityProfileAction,class,2,3,1,2,1,2,0,0,0,0.5,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,7,0,0,0,0,0,1,0,2,1,2,0,0,0,0,12,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/CronResponse.java,org.opensearch.ad.transport.CronResponse,class,9,10,1,9,6,2,0,6,10,0.8,0.0,0.0,5,0,4,0,1,0,5,0,0,0,1,1,0,0,0,1,0,0,0,23,2,1,0,0,0,1,0,1,0,1,1,0,0,0,38,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/task/ADTaskCacheManager.java,org.opensearch.ad.task.ADTaskCacheManager,class,20,27,7,20,197,1,0,191,2980,0.92173916,0.0,0.0,92,0,86,5,1,0,87,0,0,11,15,1,1,14,0,0,6,0,21,661,82,5,54,1,3,26,21,108,11,112,4,0,0,12,438,1,20
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/rest/AbstractSearchAction.java,org.opensearch.ad.rest.AbstractSearchAction,class,20,24,4,20,10,2,0,17,9,0.72222227,0.0,0.0,6,0,3,0,3,0,6,0,0,0,6,0,0,1,5,0,6,0,2,61,4,2,0,1,0,1,0,10,0,11,1,1,0,1,59,1025,1
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/common/exception/ResourceNotFoundException.java,org.opensearch.ad.common.exception.ResourceNotFoundException,class,1,7,6,1,2,5,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/ADBatchAnomalyResultAction.java,org.opensearch.ad.transport.ADBatchAnomalyResultAction,class,2,3,1,2,1,2,0,0,0,0.5,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,7,0,0,0,0,0,1,0,2,1,2,0,0,0,0,15,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/AnomalyDetectorPlugin.java,org.opensearch.ad.AnomalyDetectorPlugin$Anonymous1$Anonymous2,anonymous,3,3,0,3,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/ADStatsRequest.java,org.opensearch.ad.transport.ADStatsRequest,class,4,8,4,4,9,2,0,6,0,0.5,0.0,0.0,9,0,9,0,0,0,9,0,0,0,2,1,1,1,0,0,1,0,0,35,1,0,0,0,0,1,0,5,0,2,0,0,0,0,65,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/StopDetectorResponse.java,org.opensearch.ad.transport.StopDetectorResponse,class,9,12,3,9,8,2,0,7,0,0.5,0.0,0.0,6,1,6,0,0,0,6,0,0,0,2,1,1,1,0,0,1,0,0,37,4,0,0,2,0,2,0,6,0,5,2,0,0,0,44,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/SearchAnomalyDetectorTransportAction.java,org.opensearch.ad.transport.SearchAnomalyDetectorTransportAction,class,8,9,1,8,2,2,0,1,0,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/rest/handler/IndexAnomalyDetectorActionHandler.java,org.opensearch.ad.rest.handler.IndexAnomalyDetectorActionHandler,class,17,17,0,17,2,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/common/exception/AnomalyDetectionException.java,org.opensearch.ad.common.exception.AnomalyDetectionException,class,1,29,28,1,9,4,6,4,14,0.6111111,0.0,0.0,9,0,9,0,0,0,9,0,0,0,2,0,0,2,0,0,0,0,0,40,4,0,0,0,0,1,0,6,0,3,0,0,0,0,47,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/ratelimit/CheckpointMaintainRequest.java,org.opensearch.ad.ratelimit.CheckpointMaintainRequest,class,2,5,3,2,2,2,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,10,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/ratelimit/ResultWriteWorker.java,org.opensearch.ad.ratelimit.ResultWriteWorker,class,22,26,4,22,20,4,0,39,11,0.71428573,0.0,0.0,7,0,1,3,3,0,4,0,0,0,4,2,1,3,0,0,3,0,4,97,11,2,5,2,1,7,6,14,5,18,2,0,0,4,98,1,6
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/cluster/ClusterManagerEventListener.java,org.opensearch.ad.cluster.ClusterManagerEventListener$Anonymous2,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,-1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/cluster/ClusterManagerEventListener.java,org.opensearch.ad.cluster.ClusterManagerEventListener$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,-1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/breaker/BreakerName.java,org.opensearch.ad.breaker.BreakerName,enum,0,1,1,0,2,1,0,0,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,8,1,0,0,0,0,2,0,1,0,1,0,0,0,0,10,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/dataprocessor/SingleFeatureLinearUniformInterpolator.java,org.opensearch.ad.dataprocessor.SingleFeatureLinearUniformInterpolator,class,1,4,3,1,4,1,1,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,26,1,1,2,0,5,0,12,13,12,9,2,0,0,0,19,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/SearchTopAnomalyResultTransportAction.java,org.opensearch.ad.transport.SearchTopAnomalyResultTransportAction$TopAnomalyResultListener,innerclass,15,15,0,15,11,1,0,30,0,0.2777778,0.0,0.0,3,0,2,0,0,1,3,0,0,0,6,0,0,5,0,1,0,0,1,73,2,1,3,1,0,5,0,13,0,14,3,1,0,1,115,0,3
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/GetAnomalyDetectorTransportAction.java,org.opensearch.ad.transport.GetAnomalyDetectorTransportAction,class,39,42,3,39,32,2,0,64,25,0.77333343,0.0,0.0,10,0,1,7,2,0,3,0,0,0,15,1,0,15,0,0,14,0,19,230,10,1,2,2,0,4,6,50,1,51,7,2,0,7,128,1,4
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/ml/ModelState.java,org.opensearch.ad.ml.ModelState,class,4,17,13,4,15,1,0,2,55,0.8555556,0.0,0.0,15,1,15,0,0,0,15,0,0,0,12,4,4,8,0,0,0,0,0,83,10,0,0,0,0,4,1,16,0,12,0,1,0,0,82,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/rest/handler/ModelValidationActionHandler.java,org.opensearch.ad.rest.handler.ModelValidationActionHandler,class,42,45,3,42,58,1,0,125,0,0.7994791,0.0,0.0,24,0,2,22,0,0,2,0,0,0,16,2,0,0,16,0,16,0,17,400,21,6,11,3,4,11,22,76,10,97,3,0,1,22,258,1,9
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/AnomalyDetectorJobRequest.java,org.opensearch.ad.transport.AnomalyDetectorJobRequest,class,5,7,2,5,13,2,0,8,0,0.57575756,0.0,0.0,11,0,11,0,0,0,11,0,0,0,6,0,0,6,0,0,0,0,0,67,7,0,1,0,0,0,0,12,0,6,1,0,0,0,61,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/model/EntityProfile.java,org.opensearch.ad.model.EntityProfile,class,14,18,4,14,47,1,0,22,0,0.5555556,0.0,0.0,15,0,15,0,0,0,15,0,0,0,9,3,3,6,0,0,3,0,1,197,16,0,23,0,0,3,6,25,0,13,1,0,1,0,89,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/caching/PriorityCache.java,org.opensearch.ad.caching.PriorityCache$Anonymous1,anonymous,3,3,0,3,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/ratelimit/CheckpointWriteRequest.java,org.opensearch.ad.ratelimit.CheckpointWriteRequest,class,3,6,3,3,2,2,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,8,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/SearchAnomalyResultAction.java,org.opensearch.ad.transport.SearchAnomalyResultAction,class,2,3,1,2,1,2,0,0,0,0.5,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,7,0,0,0,0,0,1,0,2,1,2,0,0,0,0,12,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/rest/RestIndexAnomalyDetectorAction.java,org.opensearch.ad.rest.RestIndexAnomalyDetectorAction$Anonymous1,anonymous,4,4,0,4,3,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,2,0,0,2,0,4,0,3,1,0,0,0,14,-1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/stats/InternalStatNames.java,org.opensearch.ad.stats.InternalStatNames,enum,0,1,1,0,2,1,0,0,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,8,1,0,0,0,0,3,0,1,0,1,0,0,0,0,43,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/rest/AbstractAnomalyDetectorAction.java,org.opensearch.ad.rest.AbstractAnomalyDetectorAction,class,4,6,2,4,1,2,2,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,6,0,0,0,6,0,0,0,0,22,0,0,0,0,0,0,0,12,0,12,0,0,0,6,28,1025,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/ADBatchTaskRemoteExecutionAction.java,org.opensearch.ad.transport.ADBatchTaskRemoteExecutionAction,class,2,3,1,2,1,2,0,0,0,0.5,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,7,0,0,0,0,0,1,0,2,1,2,0,0,0,0,18,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/EntityResultRequest.java,org.opensearch.ad.transport.EntityResultRequest,class,12,14,2,12,20,2,0,34,0,0.46666664,0.0,0.0,9,0,9,0,0,0,9,0,0,0,5,1,0,5,0,0,1,0,4,91,6,3,2,0,0,2,3,16,0,11,3,0,0,1,51,1,1
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/dataprocessor/IntegerSensitiveSingleFeatureLinearUniformInterpolator.java,org.opensearch.ad.dataprocessor.IntegerSensitiveSingleFeatureLinearUniformInterpolator,class,2,3,1,2,2,2,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0,0,0,0,2,0,1,1,0,0,0,27,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/ADTaskProfileNodeResponse.java,org.opensearch.ad.transport.ADTaskProfileNodeResponse,class,9,12,3,9,9,2,0,7,0,0.6,0.0,0.0,5,1,5,0,0,0,5,0,0,0,3,1,0,3,0,0,1,0,1,35,2,0,2,0,1,0,0,5,0,3,1,0,0,0,30,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/common/exception/ADVersionException.java,org.opensearch.ad.common.exception.ADVersionException,class,1,3,2,1,2,5,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/EntityProfileRunner.java,org.opensearch.ad.EntityProfileRunner,class,29,31,2,29,52,2,0,85,25,0.8,0.0,0.0,10,0,2,8,0,0,2,0,0,0,7,3,0,4,0,3,4,0,0,238,6,3,14,3,1,11,11,45,6,53,6,0,0,8,197,1,5
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/ml/ModelState.java,org.opensearch.ad.ml.ModelState$Anonymous1,anonymous,3,3,0,3,5,1,0,6,0,0.0,NaN,NaN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2,0,0,0,0,1,0,1,2,0,0,0,9,-1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/util/MultiResponsesDelegateActionListener.java,org.opensearch.ad.util.MultiResponsesDelegateActionListener,class,5,11,6,5,13,1,0,18,0,0.51111114,0.0,0.0,5,0,3,2,0,0,3,0,0,0,9,2,0,8,0,1,7,0,4,66,0,1,3,2,0,4,6,11,1,11,2,0,0,0,62,1,2
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/DeleteModelNodeRequest.java,org.opensearch.ad.transport.DeleteModelNodeRequest,class,4,5,1,4,5,2,0,4,0,0.2,0.0,0.0,5,0,2,0,0,3,5,0,0,0,1,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0,0,2,0,1,0,0,0,0,27,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/AnomalyDetectorJobResponse.java,org.opensearch.ad.transport.AnomalyDetectorJobResponse,class,7,10,3,7,5,2,0,9,0,0.2,0.0,0.0,5,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,5,0,0,35,2,0,0,0,0,0,0,10,0,5,0,0,0,0,33,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/ml/KllFloatsSketchSerDe.java,org.opensearch.ad.ml.KllFloatsSketchSerDe,class,7,8,1,7,2,1,0,8,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/model/AnomalyResult.java,org.opensearch.ad.model.AnomalyResult,class,23,41,18,23,119,1,0,66,13,0.81627905,0.0,0.0,30,3,30,0,0,0,30,0,0,0,43,23,22,21,0,0,42,0,12,482,28,17,44,0,2,44,20,129,2,86,5,0,0,1,226,1,4
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/ADResultBulkResponse.java,org.opensearch.ad.transport.ADResultBulkResponse,class,4,6,2,4,13,2,0,6,0,0.5,0.0,0.0,6,0,6,0,0,0,6,0,0,0,2,1,1,1,0,0,1,0,1,36,2,2,3,0,0,1,5,6,0,4,2,0,0,0,44,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/ValidateAnomalyDetectorRequest.java,org.opensearch.ad.transport.ValidateAnomalyDetectorRequest,class,6,7,1,6,10,2,0,8,3,0.59999996,0.0,0.0,10,0,10,0,0,0,10,0,0,0,6,0,0,6,0,0,6,0,0,55,7,0,0,0,0,0,0,12,0,6,0,0,0,0,34,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/breaker/CircuitBreaker.java,org.opensearch.ad.breaker.CircuitBreaker,interface,0,2,2,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/common/exception/DuplicateTaskException.java,org.opensearch.ad.common.exception.DuplicateTaskException,class,1,4,3,1,1,5,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/model/DetectionDateRange.java,org.opensearch.ad.model.DetectionDateRange,class,11,22,11,11,20,1,0,21,0,0.54545456,0.0,0.0,11,1,10,1,0,0,10,0,0,0,4,2,2,2,0,0,4,0,2,76,9,1,6,0,0,7,0,13,0,9,2,0,0,0,67,1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/transport/GetAnomalyDetectorTransportAction.java,org.opensearch.ad.transport.GetAnomalyDetectorTransportAction$Anonymous2,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,-1,0
/Users/bilgem/software_design_project/anomaly-detection/src/main/java/org/opensearch/ad/model/EntityAnomalyResult.java,org.opensearch.ad.model.EntityAnomalyResult,class,3,4,1,3,7,1,0,3,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,18,2,0,4,0,0,0,0,2,0,2,1,0,0,0,11,1,0
